id	accession	raw_id	primary_id	sra_id	bp_id	model	package	package_name	status	status_date	taxonomy_id	taxonomy_name	title	samp_name	paragraph	raw_id	abs_air_humidity	affection_status	age	agrochem_addition	air_temp	air_temp_regm	al_sat	al_sat_meth	alkalinity	alkyl_diethers	altitude	aminopept_act	ammonium	amniotic_fluid_color	analyte_type	anamorph	animal_env	annual_season_precpt	annual_season_temp	antibiotic_regm	antiviral_treatment_agent	atmospheric_data	authority	bac_prod	bac_resp	bacteria_carb_prod	barometric_press	beta_lactamase_family	bio_material	biochem_oxygen_dem	biomass	biomaterial_provider	biospecimen_repository	biospecimen_repository_sample_id	biotic_relationship	biovar	birth_control	birth_date	birth_location	bishomohopanol	blood_blood_disord	body_habitat	body_mass_index	body_product	breed	breeding_history	breeding_method	bromide	build_occup_type	building_setting	calcium	carb_dioxide	carb_nitro_ratio	carbapenemase	cell_line	cell_subtype	cell_type	chem_administration	chem_mutagen	chem_oxygen_dem	child_of	chloride	chlorophyll	climate_environment	clone	clone_lib	collected_by	collection_date	collection_device	collection_method	component_organism	compound	conduc	crop_rotation	cultivar	culture_collection	cur_land_use	cur_vegetation	cur_vegetation_meth	date_of_prior_antiviral_treat	date_of_prior_sars_cov_2_infection	date_of_sars_cov_2_vaccination	death_date	density	depth	derived_from	dermatology_disord	description	dev_stage	dew_point	diet	diet_last_six_month	diether_lipids	disease	disease_stage	diss_carb_dioxide	diss_hydrogen	diss_inorg_carb	diss_inorg_nitro	diss_inorg_phosp	diss_org_carb	diss_org_nitro	diss_oxygen	dominant_hand	dose	douche	down_par	drainage_class	drug_usage	dry_mass	ecotype	edta_inhibitor_tested	efficiency_percent	elev	emulsions	encoded_traits	env_broad_scale	env_local_scale	env_medium	env_package	estimated_size	ethnicity	experimental_factor	exposure_event	extrachrom_elements	extreme_event	extreme_salinity	family_id	family_relationship	fao_class	fertilizer_regm	filter_type	fire	flooding	fluor	foetal_health_stat	food_source	forma	forma_specialis	fungicide_regm	gap_accession	gap_consent_code	gap_consent_short_name	gap_sample_id	gap_subject_id	gaseous_environment	gaseous_substances	gastrointest_disord	genotype	geo_loc_exposure	geo_loc_name	gestation_state	gisaid_accession	gisaid_virus_name	glucosidase_act	gravidity	gravity	growth_hormone_regm	growth_med	growth_protocol	gynecologic_disord	haplotype	health_state	heat_cool_type	heavy_metals	heavy_metals_meth	height_or_length	herbicide_regm	histological_type	hiv_stat	horizon	horizon_meth	host	host_age	host_anatomical_material	host_anatomical_part	host_blood_press_diast	host_blood_press_syst	host_body_habitat	host_body_mass_index	host_body_product	host_body_temp	host_color	host_common_name	host_description	host_diet	host_disease	host_disease_outcome	host_disease_stage	host_dry_mass	host_family_relationship	host_genotype	host_growth_cond	host_health_state	host_height	host_hiv_stat	host_housing	host_infra_specific_name	host_infra_specific_rank	host_last_meal	host_length	host_life_stage	host_occupation	host_phenotype	host_pulse	host_recent_travel_loc	host_recent_travel_return_date	host_sex	host_shape	host_specimen_voucher	host_subject_id	host_substrate	host_taxid	host_tissue_sampled	host_tot_mass	host_variety	host_wet_mass	hrt	humidity	humidity_regm	hysterectomy	identified_by	ifsac_category	ihmc_medication_code	image_file	indoor_space	indoor_surf	indust_eff_percent	infra_specific_name	infra_specific_rank	inorg_particles	intended_consumer	investigation_type	is_tumor	isol_growth_condt	isolate	isolate_name_alias	isolation_source	karyotype	kidney_disord	lab_host	label	last_meal	lat_lon	life_stage	light_intensity	light_type	link_addit_analys	link_class_info	link_climate_info	liver_disord	local_class	local_class_meth	magnesium	maternal_health_stat	mating_type	mean_frict_vel	mean_peak_frict_vel	mechanical_damage	medic_hist_perform	menarche	menopause	methane	microbial_biomass	microbial_biomass_meth	mineral_nutr_regm	misc_param	molecular_data_type	morphology	n_alkanes	narms_isolate_number	nitrate	nitrite	nitro	non_mineral_nutr_regm	nose_mouth_teeth_throat_disord	nose_throat_disord	num_replicons	occup_samp	occupant_dens_samp	occupation	omics_observ_id	org_carb	org_matter	org_nitro	org_particles	organism_count	orgmod_note	original_subject_id	outbreak	oxy_stat_samp	oxygen	part_org_carb	part_org_nitro	particle_class	passage_history	passage_method	passage_number	pathogenicity	pathotype	pathovar	perturbation	pesticide_regm	pet_farm_animal	petroleum_hydrocarb	ph	ph_meth	ph_regm	phaeopigments	phenotype	phosphate	phosplipid_fatt_acid	photon_flux	plant_body_site	plant_growth_med	plant_product	ploidy	pollutants	pool_dna_extracts	population	population_description	porosity	potassium	pre_treatment	pregnancy	pressure	previous_land_use	previous_land_use_meth	primary_prod	primary_treatment	prior_sars_cov_2_antiviral_treat	prior_sars_cov_2_infection	prior_sars_cov_2_vaccination	profile_position	project_name	propagation	pulmonary_disord	pulse	purpose_of_sampling	purpose_of_sequencing	purpose_of_ww_sampling	purpose_of_ww_sequencing	race	radiation_regm	rainfall_regm	reactor_type	redox_potential	ref_biomaterial	reference_material	rel_air_humidity	rel_to_oxygen	repository	resp_part_matter	risk_group	salinity	salinity_meth	salt_regm	same_as	samp_collect_device	samp_mat_process	samp_salinity	samp_size	samp_sort_meth	samp_store_dur	samp_store_loc	samp_store_temp	samp_vol_we_dna_ext	sample_name	sample_type	sars_cov_2_diag_gene_name_1	sars_cov_2_diag_gene_name_2	sars_cov_2_diag_pcr_ct_value_1	sars_cov_2_diag_pcr_ct_value_2	season_environment	secondary_treatment	sediment_type	sequenced_by	serogroup	serotype	serovar	sewage_type	sex	sexual_act	sieving	silicate	size_frac	slope_aspect	slope_gradient	sludge_retent_time	smoker	sodium	soil_type	soil_type_meth	solar_irradiance	soluble_inorg_mat	soluble_org_mat	soluble_react_phosp	source_material_id	source_name	source_type	source_uvig	space_typ_state	special_diet	specimen_voucher	standing_water_regm	store_cond	strain	stud_book_number	study_complt_stat	study_design	study_disease	study_name	sub_species	subclone	subgroup	subject_is_affected	submitted_sample_id	submitted_subject_id	submitter_handle	subspecf_gen_lin	subsrc_note	substrain	substrate	substructure_type	subtype	sulfate	sulfide	super_population_code	super_population_description	surf_air_cont	surf_humidity	surf_material	surf_moisture	surf_moisture_ph	surf_temp	suspend_part_matter	suspend_solids	teleomorph	temp	tertiary_treatment	texture	texture_meth	tidal_stage	tillage	time_last_toothbrush	time_since_last_wash	tiss_cult_growth_med	tissue	tissue_lib	tot_carb	tot_depth_water_col	tot_diss_nitro	tot_inorg_nitro	tot_mass	tot_n_meth	tot_nitro	tot_org_c_meth	tot_org_carb	tot_part_carb	tot_phosp	tot_phosphate	travel_out_six_month	treatment	trophic_level	turbidity	twin_sibling	typ_occupant_dens	type_status	type_strain	urine_collect_meth	urogenit_disord	urogenit_tract_disor	vaccine_received	variety	ventilation_rate	ventilation_type	virus_enrich_appr	virus_isolate_of_prior_infection	wastewater_type	water_content	water_content_soil	water_content_soil_meth	water_current	water_temp_regm	watering_regm	weight_loss_3_month	wet_mass	wind_direction	wind_speed	ww_endog_control_1	ww_endog_control_1_conc	ww_endog_control_1_protocol	ww_endog_control_1_units	ww_endog_control_2	ww_endog_control_2_conc	ww_endog_control_2_protocol	ww_endog_control_2_units	ww_flow	ww_industrial_effluent_percent	ww_ph	ww_population	ww_population_source	ww_pre_treatment	ww_primary_sludge_retention_time	ww_processing_protocol	ww_sample_duration	ww_sample_matrix	ww_sample_salinity	ww_sample_site	ww_sample_type	ww_surv_jurisdiction	ww_surv_system_sample_id	ww_surv_target_1	ww_surv_target_1_conc	ww_surv_target_1_conc_unit	ww_surv_target_1_extract	ww_surv_target_1_extract_unit	ww_surv_target_1_gene	ww_surv_target_1_known_present	ww_surv_target_1_protocol	ww_surv_target_2	ww_surv_target_2_conc	ww_surv_target_2_conc_unit	ww_surv_target_2_extract	ww_surv_target_2_extract_unit	ww_surv_target_2_gene	ww_surv_target_2_known_present	ww_surv_target_2_protocol	ww_temperature	ww_total_suspended_solids
BIOSAMPLE:SAMEA7724214	SAMEA7724214	17119243	SAMEA7724214	ERS5471591		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:16.101	410658	soil metagenome	13114.myrold.59.s008		soil sample 8.Myrold59.soil.8.NRCS0176	17119243																																																																													rangeland																																					773			rangeland biome	rangeland	soil	soil			Biogeographical study																												USA: Oregon,Sherman County																																																																																																					Loamy-skeletal, mixed, superactive, mesic Aridic Lithic Haploxerolls																																																																																			Microbial Biogeography of Oregon Soils																																	qiita_sid_13114:13114.myrold.59.s008	soil																							Lickskillet														-80																																																																										14.95127057		gravemetric																																																
BIOSAMPLE:SAMEA7724213	SAMEA7724213	17119242	SAMEA7724213	ERS5471590		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:04.406	410658	soil metagenome	13114.myrold.59.s007		soil sample 9.Myrold59.soil.7.NRCS0171	17119242																																																																													rangeland																																					1379			rangeland biome	rangeland	soil	soil			Biogeographical study																												USA: Oregon,Klamath County																																																																																																					Diatomaceous, euic Limnic Cryosaprists																																																																																			Microbial Biogeography of Oregon Soils																																	qiita_sid_13114:13114.myrold.59.s007	soil																							Wocusbay														-80																																																																										342.2400884		gravemetric																																																
BIOSAMPLE:SAMEA7724212	SAMEA7724212	17119241	SAMEA7724212	ERS5471589		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:12.300	410658	soil metagenome	13114.myrold.59.s006		soil sample 8.Myrold59.soil.6.NRCS0166	17119241																																																																													temperate coniferous forest																																					1473			temperate coniferous forest biome	temperate coniferous forest	soil	soil			Biogeographical study																												USA: Oregon,Klamath County																																																																																																					Ashy-pumiceous, glassy Xeric Vitricryands																																																																																			Microbial Biogeography of Oregon Soils																																	qiita_sid_13114:13114.myrold.59.s006	soil																							Lapine														-80																																																																										64.03522285		gravemetric																																																
BIOSAMPLE:SAMEA7724211	SAMEA7724211	17119240	SAMEA7724211	ERS5471588		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:05.102	410658	soil metagenome	13114.myrold.59.s005		soil sample 8.Myrold59.soil.5.NRCS0096	17119240																																																																													rangeland																																					1171			rangeland biome	rangeland	soil	soil			Biogeographical study																												USA: Oregon,Union County																																																																																																					Clayey-skeletal, smectitic, mesic Lithic Argixerolls																																																																																			Microbial Biogeography of Oregon Soils																																	qiita_sid_13114:13114.myrold.59.s005	soil																							Gwinly														-80																																																																										25.57745123		gravemetric																																																
BIOSAMPLE:SAMEA7724210	SAMEA7724210	17119239	SAMEA7724210	ERS5471587		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:03.018	410658	soil metagenome	13114.myrold.59.s004		soil sample 9.Myrold59.soil.4.NRCS0066	17119239																																																																													cropland																																					72			cropland biome	cropland	soil	soil			Biogeographical study																												USA: Oregon,Benton County																																																																																																					Fine-silty, mixed, superactive, mesic Aquultic Argixerolls																																																																																			Microbial Biogeography of Oregon Soils																																	qiita_sid_13114:13114.myrold.59.s004	soil																							Woodburn														-80																																																																										41.85246269		gravemetric																																																
BIOSAMPLE:SAMEA7724209	SAMEA7724209	17119238	SAMEA7724209	ERS5471586		Generic	Generic.1.0	Generic	live	2020-12-20T10:32:04.222	410658	soil metagenome	13114.myrold.59.s003		soil sample 9.Myrold59.soil.3.NRCS0061	17119238																																																																													cropland																																					69			cropland biome	cropland	soil	soil			Biogeographical study																												USA: Oregon,Benton County																																																																																																					Fine-silty, mixed, superactive, mesic Pachic Ultic Argixerolls																																																																																			Microbial Biogeography of Oregon Soils																																	qiita_sid_13114:13114.myrold.59.s003	soil																							Willamette														-80																																																																										32.94649763		gravemetric																																																
BIOSAMPLE:SAMEA7724208	SAMEA7724208	17119237	SAMEA7724208	ERS5471585		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:18.909	410658	soil metagenome	13114.myrold.59.s002		soil sample 8.Myrold59.soil.2.NRCS0056	17119237																																																																													cropland																																					70			cropland biome	cropland	soil	soil			Biogeographical study																												USA: Oregon,Benton County																																																																																																					Fine-silty, mixed, superactive, mesic Argiaquic Xeric Argialbolls																																																																																			Microbial Biogeography of Oregon Soils																																	qiita_sid_13114:13114.myrold.59.s002	soil																							Amity														-80																																																																										40.87406679		gravemetric																																																
BIOSAMPLE:SAMEA7724207	SAMEA7724207	17119236	SAMEA7724207	ERS5471584		Generic	Generic.1.0	Generic	live	2020-12-20T10:30:59.963	410658	soil metagenome	13114.myrold.59.s001		soil sample 9.Myrold59.soil.1.NRCS0046	17119236																																																																													cropland																																					177			cropland biome	cropland	soil	soil			Biogeographical study																												USA: Oregon,Marion County																																																																																																					Fine, mixed, active, mesic Xeric Palehumults																																																																																			Microbial Biogeography of Oregon Soils																																	qiita_sid_13114:13114.myrold.59.s001	soil																							Jory														-80																																																																										26.26458316		gravemetric																																																
BIOSAMPLE:SAMEA7724206	SAMEA7724206	17119235	SAMEA7724206	ERS5471583		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:09.335	410658	soil metagenome	13114.myrold.5.s012		soil sample 8.Myrold5.soil.12.HJARA3	17119235																																																																													forest	Red alder																																				758			temperate coniferous forest biome	temperate coniferous forest	soil	soil			Two sites (low, high soil N) by two tree species (Douglas-fir, red alder) in three replicate blocks per site																												USA: State of Oregon,Lane County																																																																																																																																																																																								Alder-Fir Study																																	qiita_sid_13114:13114.myrold.5.s012	soil																																					-80																																																																										0.531		gravimetric																																																
BIOSAMPLE:SAMEA7724205	SAMEA7724205	17119234	SAMEA7724205	ERS5471582		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:02.337	410658	soil metagenome	13114.myrold.5.s011		soil sample 8.Myrold5.soil.11.HJARA2	17119234																																																																													forest	Red alder																																				665			temperate coniferous forest biome	temperate coniferous forest	soil	soil			Two sites (low, high soil N) by two tree species (Douglas-fir, red alder) in three replicate blocks per site																												USA: State of Oregon,Lane County																																																																																																																																																																																								Alder-Fir Study																																	qiita_sid_13114:13114.myrold.5.s011	soil																																					-80																																																																										0.6144		gravimetric																																																
BIOSAMPLE:SAMEA7724204	SAMEA7724204	17119233	SAMEA7724204	ERS5471581		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:13.835	410658	soil metagenome	13114.myrold.5.s010		soil sample 8.Myrold5.soil.10.HJARA1	17119233																																																																													forest	Red alder																																				637			temperate coniferous forest biome	temperate coniferous forest	soil	soil			Two sites (low, high soil N) by two tree species (Douglas-fir, red alder) in three replicate blocks per site																												USA: State of Oregon,Lane County																																																																																																																																																																																								Alder-Fir Study																																	qiita_sid_13114:13114.myrold.5.s010	soil																																					-80																																																																										0.6048		gravimetric																																																
BIOSAMPLE:SAMEA7724203	SAMEA7724203	17119232	SAMEA7724203	ERS5471580		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:10.030	410658	soil metagenome	13114.myrold.5.s009		soil sample 9.Myrold5.soil.9.HJADF3	17119232																																																																													forest	Douglas-fir																																				760			temperate coniferous forest biome	temperate coniferous forest	soil	soil			Two sites (low, high soil N) by two tree species (Douglas-fir, red alder) in three replicate blocks per site																												USA: State of Oregon,Lane County																																																																																																																																																																																								Alder-Fir Study																																	qiita_sid_13114:13114.myrold.5.s009	soil																																					-80																																																																										0.6717		gravimetric																																																
BIOSAMPLE:SAMEA7724202	SAMEA7724202	17119231	SAMEA7724202	ERS5471579		Generic	Generic.1.0	Generic	live	2020-12-20T10:31:43.174	410658	soil metagenome	13114.myrold.5.s008		soil sample 9.Myrold5.soil.8.HJADF2	17119231																																																																													forest	Douglas-fir																																				662			temperate coniferous forest biome	temperate coniferous forest	soil	soil			Two sites (low, high soil N) by two tree species (Douglas-fir, red alder) in three replicate blocks per site																												USA: State of Oregon,Lane County																																																																																																																																																																																								Alder-Fir Study																																	qiita_sid_13114:13114.myrold.5.s008	soil																																					-80																																																																										0.7353		gravimetric																																																
